n1.name,n1.identifier,n2.name,n2.identifier,r.cell_line,r.pubmed_id,r.source,r.statistic_score
CDC73,851136,NAR1,855481,null,23390603,High Throughput,0.5
CDC73,851136,ZIM17,855406,null,23390603,High Throughput,0.5
CDC73,851136,CDC20,852762,null,23390603,High Throughput,0.5
CDC73,851136,MDM38,854130,null,14764870,High Throughput,0.5
CDC73,851136,UBP6,850562,null,14764870,High Throughput,0.5
CDC73,851136,SEN2,850795,null,23390603,High Throughput,0.5
CDC73,851136,RSP5,856862,null,23390603,High Throughput,0.5
CDC73,851136,VPS71,854966,null,14764870,High Throughput,0.5
CDC73,851136,SLM3,851529,null,14764870,High Throughput,0.5
CDC73,851136,FOL3,855140,null,23390603,High Throughput,0.5
CDC73,851136,SWI4,856847,null,14764870,High Throughput,0.5
CDC73,851136,GCD11,856746,null,23390603,High Throughput,0.5
CDC73,851136,ARP6,850774,null,14764870,High Throughput,0.5
CDC73,851136,IPA1,853606,null,23390603,High Throughput,0.5
CDC73,851136,SEC31,851332,null,23390603,High Throughput,0.5
CDC73,851136,PZF1,856316,null,23390603,High Throughput,0.5
CDC73,851136,NRD1,855470,null,16246725,Low Throughput,0.8
CDC73,851136,CUS1,855281,null,23390603,High Throughput,0.5
CDC73,851136,ERG26,852883,null,23390603,High Throughput,0.5
CDC73,851136,GET1,852864,null,14764870,High Throughput,0.5
CDC73,851136,LST4,853678,null,14764870,High Throughput,0.5
CDC73,851136,SMT3,852122,null,23390603,High Throughput,0.5
CDC73,851136,FCP1,855320,null,23390603,High Throughput,0.5
CDC73,851136,CCR4,851212,null,11023781,Low Throughput,0.8
CDC73,851136,UTP20,852282,null,23390603,High Throughput,0.5
CDC73,851136,IRA1,852437,null,23390603,High Throughput,0.5
CDC73,851136,DOT1,852050,null,14764870,High Throughput,0.5
CDC73,851136,TFC1,852421,null,23390603,High Throughput,0.5
CDC73,851136,SEC39,851161,null,23390603,High Throughput,0.5
CDC73,851136,CIA1,851860,null,23390603,High Throughput,0.5
CDC73,851136,RPO21,851415,null,23390603,High Throughput,0.5
CDC73,851136,PRE1,856731,null,23390603,High Throughput,0.5
CDC73,851136,VTI1,855237,null,23390603,High Throughput,0.5
CDC73,851136,TRM112,855782,null,23390603,High Throughput,0.5
CDC73,851136,SIN3,854158,null,14764870,High Throughput,0.5
CDC73,851136,SPT15,856891,null,23390603,High Throughput,0.5
CDC73,851136,SEC28,854734,null,14764870,High Throughput,0.5
CDC73,851136,EXO70,853359,null,23390603,High Throughput,0.5
CDC73,851136,SMC1,850540,null,23390603,High Throughput,0.5
CDC73,851136,LCD1,852110,null,23390603,High Throughput,0.5
CDC73,851136,HPC2,852516,null,14764870,High Throughput,0.5
CDC73,851136,SRP101,851886,null,23390603,High Throughput,0.5
CDC73,851136,UPS2,850865,null,14764870,High Throughput,0.5
CDC73,851136,ACP1,853642,null,23390603,High Throughput,0.5
CDC73,851136,DBP6,855774,null,23390603,High Throughput,0.5
CDC73,851136,SEN54,856022,null,23390603,High Throughput,0.5
CDC73,851136,ROT1,855240,null,23390603,High Throughput,0.5
CDC73,851136,TRM5,856467,null,23390603,High Throughput,0.5
